id,council_ref,council_name,reference,description,address,postcode,status,app_type,date_received,date_validated,date_decided,lat,lng,portal_url,application_url,scraped_at
E60000071_TDVSYHJBHEY00,E60000071,Leeds,"Certificate of Proposed Lawful Development for an extension to the gable, dormer window to the rear ",,5 Carr Manor Crescent Moortown Leeds LS17 5DD,LS17 5DD,,,,,,53.836739,-1.551737,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDVSYHJBHEY00,2026-05-01T22:35:56.265662
E60000071_TDVYK6JBHH900,E60000071,Leeds,Certificate of Existing Lawful Development for use of the property as four self-contained dwellingho,,9 Spring Road Headingley Leeds LS6 1AD,LS6 1AD,,,,,,53.817691,-1.57568,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDVYK6JBHH900,2026-05-01T22:35:54.473259
E60000071_TDWF8YJBHLN00,E60000071,Leeds,"Please find attached report with tree works recommendations, we would like to go ahead with all work",,All Saints Church Vicarage Lane Bramham Wetherby LS23 6QG,LS23 6QG,,,,,,53.881628,-1.349679,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDWF8YJBHLN00,2026-05-01T22:35:53.530064
E60000071_TDWF6VJBHLG00,E60000071,Leeds,"Alterations to front including replacement cladding, removal of front balcony with new UPVC window a",,Bank House Orchard Drive Linton Wetherby LS22 4HP,LS22 4HP,,,,,,53.919276,-1.41038,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDWF6VJBHLG00,2026-05-01T22:35:52.581658
E60000071_TDVT2JJBHF600,E60000071,Leeds,"Certificate of Proposed Lawful Development for an extension to the gable, dormer window to the rear ",,22 St Helens Gardens Adel Leeds LS16 8BT,LS16 8BT,,,,,,53.85003,-1.583745,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDVT2JJBHF600,2026-05-01T22:35:51.454756
E60000071_TDW9L2JBHK100,E60000071,Leeds,"Consent, agreement or approval required by conditions 3 (Cycle/Motorcycle Facilities) and 5 (EV Char",,Astonish Warehouse And Distribution Centre Richardshaw Road Stanningley Pudsey LS28 6QW,LS28 6QW,,FU,,,,53.803171,-1.65914,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDW9L2JBHK100,2026-05-01T22:35:50.405121
E60000071_TDY9RPJBIUT00,E60000071,Leeds,Single storey rear extension with raised patio area and steps,,7 Ashburn Grove Wetherby LS22 6WB,LS22 6WB,,,,,,53.935517,-1.395925,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDY9RPJBIUT00,2026-05-01T22:35:49.467229
E60000071_TDY4A9JBITC00,E60000071,Leeds,T1 Scots Pine: Crown Reduction in height by up to 2m and prune lateral branches back by 1-2m to suit,,16 Fairway Guiseley Leeds LS20 8JT,LS20 8JT,,,,,,53.874816,-1.727045,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDY4A9JBITC00,2026-05-01T22:35:46.026236
E60000071_TDXO0CJBHPV00,E60000071,Leeds,Certificate of Proposed Lawful Development for a single storey rear extension,,1 Moseley Beck Walk Cookridge Leeds LS16 7FE,LS16 7FE,,,,,,53.858197,-1.629655,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXO0CJBHPV00,2026-05-01T22:35:44.904878
E60000071_TDXYN8JBIS600,E60000071,Leeds,Hip to gable end loft extension; dormer window to rear; roof lights to front and rendering,,37 Graveleythorpe Road Whitkirk Leeds LS15 7EF,LS15 7EF,,,,,,53.802035,-1.455783,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXYN8JBIS600,2026-05-01T22:35:43.924462
E60000071_TDXT2XJBIR100,E60000071,Leeds,"Consent, agreement or approval required by condition 26 (Disabled Parking and Electric Vehicle Charg",,Josephs Well Hanover Walk Woodhouse Leeds LS3 1AB,LS3 1AB,,FU,,,,53.801028,-1.556232,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXT2XJBIR100,2026-05-01T22:35:42.981993
E60000071_TDY7CYJB33M00,E60000071,Leeds,G3 2 x Silver Birch: Fell.,,The Grove Sandhills Thorner Leeds LS14 3DN,LS14 3DN,,,,,,53.845368,-1.438321,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDY7CYJB33M00,2026-05-01T22:35:42.880827
E60000071_TDY9U9JBIUZ00,E60000071,Leeds,T1 Beech: The proposed work is to crown reduce on all aspects up to a maximum of 2.5m. This would le,,12 North Grove Drive Roundhay Leeds LS8 2NJ,LS8 2NJ,,,,,,53.825454,-1.491788,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDY9U9JBIUZ00,2026-05-01T22:35:41.931075
E60000071_TDXNUXJBHPJ00,E60000071,Leeds,T1 Sycamore: To be removed.Engineers structural report has been attached along with a letter from th,,4 Tall Trees Close Adel Leeds LS16 7SX,LS16 7SX,,,,,,53.858617,-1.61428,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXNUXJBHPJ00,2026-05-01T22:35:40.700723
E60000071_TDXNTKJBHPH00,E60000071,Leeds,"Certificate of Proposed Lawful Development for an extension to the gable, dormer window to the rear ",,17 Cookridge Drive Cookridge Leeds LS16 7LS,LS16 7LS,,,,,,53.862384,-1.620342,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXNTKJBHPH00,2026-05-01T22:35:39.678232
E60000071_TDXNVBJBHPL00,E60000071,Leeds,"Consent, agreement or approval required by condition 15 (Statement of Construction Practice) of Plan",,226 Otley Road Headingley Leeds LS16 5AB,LS16 5AB,,FU,,,,53.834513,-1.592908,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXNVBJBHPL00,2026-05-01T22:35:39.576971
E60000071_TDXNNFJBHP700,E60000071,Leeds,T1 Sycamnore: Fell.,,112 Hawksworth Lane Guiseley Leeds LS20 8NR,LS20 8NR,,,,,,53.869525,-1.736433,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXNNFJBHP700,2026-05-01T22:35:38.527969
E60000071_TDXT3HJBIR300,E60000071,Leeds,"Consent, agreement or approval required by condition 3 (Submission Report + Remediation Strategy) of",,Josephs Well Hanover Walk Woodhouse Leeds LS3 1AB,LS3 1AB,,FU,,,,53.801028,-1.556232,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXT3HJBIR300,2026-05-01T22:35:35.070555
E60000071_TDY4AHJBITE00,E60000071,Leeds,"T1 Willow: Removal of one selected stem to improve overall structure, pollard remaining tree to a fi",,1 Southgate Guiseley Leeds LS20 8HQ,LS20 8HQ,,,,,,53.868709,-1.72923,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDY4AHJBITE00,2026-05-01T22:35:34.047911
E60000071_TDXNW0JBHPN00,E60000071,Leeds,"5.00m single storey rear extension, 3.13m to ridge height and 2.65m to eaves",,17 Cookridge Drive Cookridge Leeds LS16 7LS,LS16 7LS,,,,,,53.862384,-1.620342,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDXNW0JBHPN00,2026-05-01T22:35:32.919193
E60000071_TE04S7JBJ4L00,E60000071,Leeds,Variation of condition 32 (wind model) to previously approved planning application 23/07065/FU to up,,Land Off Foundry Street And Saxton Lane Leeds LS9 8HE,LS9 8HE,,,,,,53.795635,-1.530055,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE04S7JBJ4L00,2026-05-01T22:35:31.935651
E60000071_TDZYXMJBJ3100,E60000071,Leeds,T1 Sycamore: Cut back the southern overhanging the garages by approximately 2-3m from the branch tip,,10 Church Farm Garth Shadwell Leeds LS17 8HD,LS17 8HD,,,,,,53.852761,-1.475193,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYXMJBJ3100,2026-05-01T22:35:30.983775
E60000071_TDZI8NJBIYD00,E60000071,Leeds,Certificate of Proposed Lawful Development for a single storey rear extension,,2 Kirklees Rise Farsley Pudsey LS28 5TH,LS28 5TH,,,,,,53.817413,-1.670644,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZI8NJBIYD00,2026-05-01T22:35:29.954668
E60000071_TDZYX3JBJ2X00,E60000071,Leeds,"T1 Eucalyptus: Reduce back to the old reduction points, approximately 2m reduction in height and spr",,2 Oakwood Mount Roundhay Leeds LS8 2JG,LS8 2JG,,,,,,53.826249,-1.503446,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYX3JBJ2X00,2026-05-01T22:35:29.004574
E60000071_TDZYXYJBJ3300,E60000071,Leeds,T1 Willow:Fell the storm damaged tree to ground level. Please see tree report,,26 Copper Beech Court Lawnswood Leeds LS16 6FW,LS16 6FW,,,,,,53.838176,-1.613616,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYXYJBJ3300,2026-05-01T22:35:28.088629
E60000071_TDZYPLJB0C000,E60000071,Leeds,Change of use of motor repair workshop to retail shop and laundrette,,80-81 Railway Street Richmond Hill Leeds LS9 8HB,LS9 8HB,,,,,,53.796339,-1.528636,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYPLJB0C000,2026-05-01T22:35:27.086049
E60000071_TDZYWTJBJ2V00,E60000071,Leeds,"T1 Larch: Remove the tree to ground level. T2, T3 Oak and Beech: Remove both trees to ground level.",,4 Breary Lane East Bramhope Leeds LS16 9BJ,LS16 9BJ,,,,,,53.883474,-1.610461,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYWTJBJ2V00,2026-05-01T22:35:26.160746
E60000071_TDZYWKJBJ2T00,E60000071,Leeds,"4.00m single storey rear extension, 3.00m to ridge height and 2.75m to eaves",,31 Acre Road Middleton Leeds LS10 4EL,LS10 4EL,,,,,,53.743946,-1.546764,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYWKJBJ2T00,2026-05-01T22:35:22.681802
E60000071_TDZI97JBIYF00,E60000071,Leeds,Demolition of extension and conservatory to the rear; Erection of single storey rear extension,,24 Lidgett Park Road Lidgett Park Leeds LS8 1JN,LS8 1JN,,,,,,53.837796,-1.513705,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZI97JBIYF00,2026-05-01T22:35:21.740616
E60000071_TDZYXDJBJ2Z00,E60000071,Leeds,"G1 2 x Red Oak, 1 x London Plane: Crown lift to achieve 5m clearance from ground level and cut back ",,6 - 10 Cavendish Road Woodhouse Leeds LS2 9JT,LS2 9JT,,,,,,53.807974,-1.553334,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZYXDJBJ2Z00,2026-05-01T22:35:20.737870
E60000071_TDZNTBJBJ0E00,E60000071,Leeds,T1 Plum: Crown reduce on all aspects by approximately 1m to leave a finishing height of 4m with a cr,,6 Grosvenor Mount Headingley Leeds LS6 2DX,LS6 2DX,,,,,,53.817419,-1.562529,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TDZNTBJBJ0E00,2026-05-01T22:35:19.406748
E60000071_TE5J7KJBJUG00,E60000071,Leeds,T1 Yew - Remove the limb with a splitting union growing over the neighbours drive back to the uprigh,,The Bungalow 19 Oakwood Grove Roundhay Leeds LS8 2PA,LS8 2PA,,,,,,53.824709,-1.502766,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE5J7KJBJUG00,2026-05-01T22:35:18.404910
E60000071_TE52B6JBJPH00,E60000071,Leeds,T1 Pine: Remove. T2 Blossom: Remove. G6 x Silver Birch: Trimming the tops (shown on the attached pho,,8 Lidgett Park Road Lidgett Park Leeds LS8 1EQ,LS8 1EQ,,,,,,53.83815,-1.51016,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE52B6JBJPH00,2026-05-01T22:35:17.457160
E60000071_TE52HSJBJPW00,E60000071,Leeds,"Single storey side extension, single storey rear extension",,1 Hawthorn Avenue Pool In Wharfedale Otley LS21 1TS,LS21 1TS,,,,,,53.898976,-1.621076,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE52HSJBJPW00,2026-05-01T22:35:16.464827
E60000071_TE5OEZJBJVF00,E60000071,Leeds,"Construction of an energy centre, infrastructure to support a heat and private wire network and asso",,Land At Skelton Grange Road Aire Valley Leeds LS9 0DZ,LS9 0DZ,,,,,,53.77745,-1.48569,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE5OEZJBJVF00,2026-05-01T22:35:15.396433
E60000071_TE52KGJBJQ000,E60000071,Leeds,"6.00m single storey rear extension, 4.00m to ridge height and 3.00m to eaves",,76 Iveson Drive Lawnswood Leeds LS16 6NL,LS16 6NL,,,,,,53.846491,-1.611077,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE52KGJBJQ000,2026-05-01T22:35:14.461766
E60000071_TE6X9UJBL4D00,E60000071,Leeds,T1 Sycamore: Lift the canopy up to 5m removing 2 limbs at the bottom. T2 Sycamore: Lift the canopy t,,6 Noble Crescent Wetherby LS22 7DU,LS22 7DU,,,,,,53.934795,-1.377657,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE6X9UJBL4D00,2026-05-01T22:35:13.462792
E60000071_TE7EYTJB14E00,E60000071,Leeds,T1 Willow: To remove.,,Edmin Woodhouse And Co Ltd Room 12 Sandsgate Sunny Bank Mills 83 - 85 Town Street Farsley Pudsey LS28 5UJ,LS28 5UJ,,,,,,53.813955,-1.671734,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE7EYTJB14E00,2026-05-01T22:35:10.072957
E60000071_TE6X1HJBL3R00,E60000071,Leeds,T1 Sycamore: To be removed completely. T2 Cherry Blossom: Pollard to final height of 4.3m from groun,,1 Elm Tree Close Pudsey LS28 8BQ,LS28 8BQ,,,,,,53.792218,-1.663767,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE6X1HJBL3R00,2026-05-01T22:35:09.059549
E60000071_TE8Y2BJB14E00,E60000071,Leeds,T1 Birch: Remove to ground level. T2 Beech: Lightly cut back overhanging branches by 1m over the bou,,Spire Healthcare Ltd Spire Leeds Hospital Jackson Avenue Gledhow Leeds LS8 1NT,LS8 1NT,,,,,,53.832485,-1.513933,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE8Y2BJB14E00,2026-05-01T22:35:08.055853
E60000071_TE78ANJBLBG00,E60000071,Leeds,"Works to improve a 2.5km section of National Cycle Network route 665 including resurfacing, widening",,Wetherby Railway Path - Wetherby/Walton Road To Thorp Arch Estate Wetherby Railway Path Wetherby,,,,,,,,,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE78ANJBLBG00,2026-05-01T22:35:07.114725
E60000071_TE6X9IJBL4B00,E60000071,Leeds,T1Conifer: Remove to ground level.,,4 Tredgold Avenue Bramhope Leeds LS16 9BU,LS16 9BU,,,,,,53.88154,-1.612852,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE6X9IJBL4B00,2026-05-01T22:35:07.113945
E60000071_TE6X8FJBL4900,E60000071,Leeds,2 Leyland cypress: Fell and remove,,9 Manor Gardens Pool In Wharfedale Otley LS21 1NB,LS21 1NB,,,,,,53.903249,-1.631205,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE6X8FJBL4900,2026-05-01T22:35:06.090336
E60000071_TE6X63JBL3Z00,E60000071,Leeds,Determination of telecommunications equipment for installation of a telecommunications base station ,,Land At Kirkstall Waste Transfer Station Evanston Avenue Burley Leeds LS4 2HR,LS4 2HR,,,,,,53.805586,-1.584107,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE6X63JBL3Z00,2026-05-01T22:35:05.068960
E60000071_TE92UPJBM1I00,E60000071,Leeds,"T1, T2 Conifers: To fell due to damage caused to the boundary wall.",,Flat 1 Peasehill House 24 - 26 Harrogate Road Rawdon Leeds LS19 6HJ,LS19 6HJ,,,,,,53.854372,-1.684279,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE92UPJBM1I00,2026-05-01T22:35:04.032145
E60000071_TE8S39JBLH800,E60000071,Leeds,T1 and T4 are dead and are to be removed to ground level. T5 needs deadwood removing.,,49 Vesper Road Kirkstall Leeds LS5 3QT,LS5 3QT,,,,,,53.827342,-1.615325,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE8S39JBLH800,2026-05-01T22:35:03.019422
E60000071_TE92UEJBM1G00,E60000071,Leeds,"4.00m single storey rear extension, 3.20m to ridge height and 3.00m to eaves",,26 Haigh Gardens Rothwell Leeds LS26 0PX,LS26 0PX,,,,,,53.757274,-1.494719,https://publicaccess.leeds.gov.uk/online-applications,https://publicaccess.leeds.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TE92UEJBM1G00,2026-05-01T22:35:01.894661
